Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3f58c59aa57cd3a7ae5a2143c34a6060d0980eb469ec55ecf9473bc8d5c2697e,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
e8c2efdb56cb3da7dae248a5b99caa6db49a689243fc17c6c99501dc4fc8c2d1,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
801d06c0d565ab4d0ae4cd99a59291a2ad630ae28d0c81d5adc72db20c23b366,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
5d27cc136a6f4e450b72f374953c5ca5297a3ea6ae8b2634aab086226795f479,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
fb74f9459e01908f06b7ee30a926a0c7f0f9ae1dbda0436067a53d5b5dd3303f,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
4d07d99f6b1cadd182675a6d8522fa260e8efbf1cee155502e1f3ffa6ae79318,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
45386d9961954c876ea41ea087958aeb9330a7498a17e95e408bf6ed9f5f2681,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
4e55a735752f9652b5b824ef1d069ef8daad95f52aaa0044e8b2f85d54e61275,2019-02,Kent Police,Kent Police,,,No location,,,Offender given a caution
f155d0aff4439d4618073be3040d082701b8f9616bececd1e761a9141915e131,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
e2b320506e86a64472e2d6fc8c9330ae50d00290267f0532c6621ffbc5bff437,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
b4eabb3a8ef0d495e445eac0e6f45e3559c6fd72db1c6070c855a53567bea61f,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
48d3f093c3f688ceaebcc2fd156557dc2d720bb01f41247c9d8e102d1b90a283,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
17a0cfc080b8721529a398a2407d1ad1921e80ced62368eb5843dcedee92aa0d,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
d5f08fe2435af7d0a5fddfc49074918c1f747310cad2da43763fe24a3e41ee3e,2019-02,Kent Police,Kent Police,,,No location,,,Suspect charged
34f56ab246f0a8f5d3bcc961ee08b035695adbeb7434b7d46ef03869f883d36c,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
84182faa164e64dfdb6f4868b2eaa5d6dd0afdf9e2fce9d3ac822552dcc75c4f,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
dda3b3ba4367ba59edb259f36438d3fa25583e71567cca553212d561af8c3ba1,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
181cbf848f8a8682e0eb7465578fa13b2d88fa4638e65585880f84addac76b41,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
b8d71a42a6f0a7fc51d212dfdea7cd8a4c5686ed6f977ad4921480a9bcae74c7,2019-02,Kent Police,Kent Police,,,No location,,,Further investigation is not in the public interest
fb1c10ef02d43c670effc66c7f4b9dfea6d9ae1db9b6b8f70aaf652546515c1d,2019-02,Kent Police,Kent Police,0.897864,51.138519,On or near MILNE ROAD,E01024005,Ashford 006F,Offender given a caution
063f91152a4438074c74f7a7f8349e35431f039a2e392836c38dae333c98628b,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
2842f22a5848ab223575874cd4e13fa231e9e6b17c28506563ecba3c92aa3ebf,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
deb0bf95e64df50a9a016e64b4284e6c2879129036a3e24c589e778ed2791d1c,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
3e0d43407f866cf4a7faaa9bd85036a3ea33ce3734135a235b6a3508d7a231dd,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4ddcd4d2bb8f139361c63dfceb9586964a7af27e440b465ca133a9e4a2ee0329,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
708f305f8953ffb08857ec69ce3a296cc76e6501c2380666e4df4b1adff9e84a,2019-02,Kent Police,Kent Police,0.259002,51.126879,On or near NEVILL STREET,E01024796,Tunbridge Wells 010B,Investigation complete; no suspect identified
7358868d48ddc998b16cb7336f29d20e8e16a25857239215f046a3012040cca0,2019-02,Kent Police,Kent Police,0.215503,51.438690,On or near LOWFIELD STREET,E01024167,Dartford 009C,Investigation complete; no suspect identified
039c5dcc854220f7e70792374c950648fdd3b4caeee46908c28a57335f18e730,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
f547bcf31ffa5cc62462162f706989af5457914ac50984139e1f527933dd098a,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
c9bedbd261935e1eee6f92ea97c00cd9e8e3c5853e283cf1b19246ee6fc8fc91,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
49553a3a4c25a09599e1ae837ae09bad12e4f172460372d1f4c3780183399cfa,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
803d732eb979c1a03bbff38d14c1917e6eb31fde315fe41ee2aa686bdd0d9410,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
5cdc7be0b08a786e9392eeabfc7b92392387fe20e5d6e3f62f78aa78ee3e2c26,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
a368446152edb4a646cfbe99ffd04e0048bcd6ef7dfd1756bc404044bd3d80af,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
9af670f4d018739800830be7b6b7c7c35379137b3fa5bf8d54b431ab5e912aee,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
58cdcc48900f3e64bacb712743786a8d37e0fa8c0b00cd631d2ca1bd59b86d38,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
840e5a436b4ca3e6c2530d5a17819a07f9f8c24400d704d25662159cd6c01a1a,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
95b7d47c01ffa9a38c86c1b50625124d0982bfaa169045e75f1a422280c475d8,2019-02,Kent Police,Kent Police,1.394279,51.385926,On or near DANE ROAD,E01024664,Thanet 004B,Investigation complete; no suspect identified
e330b4aa485ef282baf4f15483fe6cdf6435c0f3640536afbf7d794966ddeea7,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
51394f3aab60f4c4cfb01d7036875361de8c98c720cc9b1d68264fb3b2f3a790,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
c7098f62c224f734de1adab12eeed4e8b6538f30c75de146fbb9d83be3423252,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
20cb3a8981adf8b5fe727053773b19486a21adb1ac364270631f29b8d1a24797,2019-02,Kent Police,Kent Police,,,No location,,,Suspect charged
3483eb6b212b07174b4a71cc031cac5e0d5118d61a2d26155f1ff5f82e6d45f1,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
f1944f3bb2cf1cedb287b5c8f080fa2a15d89d7777dcc0b8c15b5782c31a15eb,2019-02,Kent Police,Kent Police,,,No location,,,Further investigation is not in the public interest
96a13c5d422ae04f12b441c08823dba39f0e5611fb32b21cb3118e0050103a64,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
97cc0f2dfe5694e506ee5ce5f7f06efd38e703e221442f54d1afdd12ab663a66,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
48f18a80a90854cdcfb7389032969b7be343c67ef1b3caddac33dad71512d6cd,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4d1f3fee45463bdac5142677814a52f130c48e80e7bd0c70c8e862219dda4b25,2019-02,Kent Police,Kent Police,1.395317,51.328884,On or near WARWICK DRIVE,E01024651,Thanet 017B,Unable to prosecute suspect
ada4e9695c439dee9050ae43682705a426649ce184d631575b8240552f4a0f24,2019-02,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4e96b660dd1b1e20187171579b802be7d7044a5c5ebfc3668555ecf939041490,2019-02,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
