Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a62852243c6208d5fd7e07c01a6d321ab25eadce1c4ff604e65b890c02f47e6b,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.588312,53.379866,On or near RIVER ROAD,E01012510,Warrington 017D,Offender given suspended prison sentence
715cb726dde2cbb46ca7e70230fb75292a0a84930487a0d5c6ec56f3b79b2b8f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.125805,53.244163,On or near Supermarket,E01018638,Cheshire East 021B,Offender given conditional discharge
4856ac219b63d7a8a06b79480feeab57b6c0b6ba8a0f8b06fce06301fbec2fbb,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.668054,53.318861,On or near COMPASS CLOSE,E01012438,Halton 014D,Offender sent to prison
22036616c2a21985abd9afa88c94ca3c251c70c68d9a212fe832af411c3a3ee4,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.610044,53.392080,On or near ROBERT STREET,E01033302,Warrington 018G,Offender fined
434846be60c12323983474453f5757bff51a7c87f7698f16ee3cb1f78153be5f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.892761,53.190672,On or near GOSS STREET,E01018326,Cheshire West and Chester 034A,Defendant found not guilty
8e4630d9b71353c48069d4bb1edd3d9eb5a7023a2cfd9c6f786f76dd03addfcf,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.491247,53.255900,On or near BRAEMAR AVENUE,E01018716,Cheshire West and Chester 021C,Offender given conditional discharge
5ee83128e6b3b7622f739f0acafb39317f390326754f8467cd980bcbc8981a49,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.556779,53.448286,On or near NEW LANE END,E01012472,Warrington 001B,Offender given suspended prison sentence
afd1405c478b1ba3e81fd02424b15f97ebeb8ccc642b80b5c31885a2880dc90f,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.519461,53.246360,On or near HARTHILL CLOSE,E01018700,Cheshire West and Chester 023D,Court case unable to proceed
855abbf4739d8a479e2dd82c93d3e675fabbdc420327850ab107c1a9e6e4cf16,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.887870,53.190133,On or near ST JOHN STREET,E01018326,Cheshire West and Chester 034A,Offender given suspended prison sentence
cbc0a3e2f630ad76d54caae995f927d2155f1933babe214790abda151c12a653,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.126218,53.257215,On or near DUKE STREET,E01018624,Cheshire East 018C,Defendant found not guilty
94aa206f774af2334feac6f628af7b90ef88222ace25140d553fce03f2e198f3,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.897167,53.276215,On or near MCGARVA WAY,E01018521,Cheshire West and Chester 011A,Offender given conditional discharge
e9fb5a80d751b63813bc6a1d1505b432bf04578ba11616ad39d32960dcf2d229,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.592571,53.387809,On or near Nightclub,E01033300,Warrington 018F,Offender fined
e33b01185677bd2a13fbf7a171837784e1571c3c3712ae5f4bc1ef5165e71573,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.734475,53.342174,On or near Parking Area,E01012430,Halton 012E,Offender given conditional discharge
82671a1c7adce89487d248d0dc327e68e989c8c2791b47136c1529954e69231e,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.597924,53.388860,On or near GARVEN PLACE,E01033302,Warrington 018G,Offender fined
6e12a535a29cc7011feb4971658f6fb3ee61d5bcf69bae4024e36a5005a45635,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.703278,53.338461,On or near CENTRAL EXPRESSWAY,E01012383,Halton 013A,Offender fined
b43a18fd705e19b1fab61d1d0907af8ea7d41d83d65489b67242309d441eaa3d,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.695793,53.310433,On or near ELVINGTON CLOSE,E01012372,Halton 016B,Offender fined
b7a5efa37f3b50f24acd78a4666b2a2348ca649448168b73ea244674c66f0c21,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.881618,53.181577,On or near ALLINGTON PLACE,E01018340,Cheshire West and Chester 043D,Offender sent to prison
1c87220d20658caf9805e37126094446bbc2850a322c80ec313e62eb2d4efbdf,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.601813,53.426827,On or near BECKETT DRIVE,E01012468,Warrington 003B,Offender fined
6d00985207206a600c56525b824405d2c8c3f8f8efaf203481115605af0591a9,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.556912,53.419324,On or near MATHERS CLOSE,E01012542,Warrington 007D,Court case unable to proceed
26d350eb5bd69e8adbdd816a1b4daa23a25c983e8cf9bf44e38b956c24aabcc0,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.888563,53.192501,On or near FRODSHAM STREET,E01018326,Cheshire West and Chester 034A,Offender given community sentence
ae22060570c34363fc4c9239604c52da0e69671b2d477f6a73c491cc1f3f177d,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.553585,53.299843,On or near HALL LANE,E01018721,Cheshire West and Chester 003C,Defendant found not guilty
4470f767e07279022fc840c1edd8a0d2e3353e5e81816a0f1d834ee7410160f1,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.528380,53.190616,On or near Supermarket,E01018732,Cheshire West and Chester 038A,Defendant found not guilty
885924910d5b3efc15e2f8cf7f4ae640d043c384f24c39936c1d7c5f32747248,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.379599,53.131425,On or near MARRIOTT ROAD,E01018443,Cheshire East 031D,Defendant found not guilty
b3a843a7018da78f905bbf275ba30961afea88c0e463267a342dcb73aa265250,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.586766,53.399747,On or near ADAM STREET,E01012525,Warrington 011F,Offender sent to prison
6d00985207206a600c56525b824405d2c8c3f8f8efaf203481115605af0591a9,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.556912,53.419324,On or near MATHERS CLOSE,E01012542,Warrington 007D,Court case unable to proceed
71ff7b35d4a2040c36f4f6662c47ed9591d9af601c9a67d44c64c73b131d533a,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.901554,53.193895,On or near CATHERINE STREET,E01018331,Cheshire West and Chester 034E,Defendant found not guilty
bac23208761e0e3e9625a8285c6ddc32879e49712fae69a0a1eb5a94177c6f7c,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.613403,53.390436,On or near PERCY STREET,E01012457,Warrington 013D,Offender given conditional discharge
a74003fad095ff14bf03ed0d9dbb8e718a03cc4857348ff1fce250fcfae9ecdc,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.608304,53.025743,On or near CHURCH FARM,E01018514,Cheshire East 051E,Offender fined
0214a52f0ff99d33a71b4d72878425720f57f0c9340ed413021def781c79c374,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.669478,53.352310,On or near PEMBROKE COURT,E01012386,Halton 009B,Defendant sent to Crown Court
4b8816870c0f10bee71d8045bfe4a6f9b63d27e0290e5e529f6ae11528b27256,2019-03,Cheshire Constabulary,Cheshire Constabulary,-2.465669,53.089626,On or near DAIRY HOUSE WAY,E01018512,Cheshire East 044C,Offender given community sentence
