Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
c4c6b8d710011c2ce1d1e0332ccce9e84f6ce974a546c70ff4eccabbd093339d,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
7bf0c1a40654f34028c56bdf151a09108b13e279ecf60a178ecb974cef0ea017,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
b244b11111d8a739a8e07ade97a564d4104b686b4c1fc470530b06458da3a6be,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
8aa36c86ebe276e3476005e57923151a55c148e05ace092532299def064c5d94,2019-03,Kent Police,Kent Police,,,No location,,,Further investigation is not in the public interest
363f237e65a7d5f6229ee60f8f09a366c83af4477ac44dc4dbf5b34bf5bba536,2019-03,Kent Police,Kent Police,0.527438,51.382067,On or near SOLOMONS ROAD,E01016110,Medway 015D,Suspect charged
d6573c52123d470f0ce8b3786a76a7972daf3479a13362ca30ca73ad82f26418,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
53dcb1aef33f041f14fc33f0d7a6e0d742b97326d2f0c27735d9d61ba9357f09,2019-03,Kent Police,Kent Police,1.082259,51.278265,On or near Parking Area,E01032807,Canterbury 020F,Unable to prosecute suspect
29b34a83bcd97e9ec7056818de3d66f9a26eb1f82f92c7cc1d3b1e9ef7ebb639,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
23554ebeabc11d74695b2cfc12930f60bf26c2ce73501a7db53b66caf7a0c956,2019-03,Kent Police,Kent Police,0.661651,51.328378,On or near MAIDSTONE ROAD,E01024387,Maidstone 011D,Investigation complete; no suspect identified
6cc25013e274f8e1358c2497d3178565fb2b74431ab244a0072cf91adb26ac02,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
7ea7a8048595229fb998365a776510e5a6b0650f70d74787a9ec466a33cc359f,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
87df5409006cc298bac5fc634c4ed828f7c2d93e33513972dcf1d4ca4999c2de,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
b6913a778d260ebc1ff8b30abc193f8f6ae3b6f86b2d7ddb6c643458489fea4d,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
d37712612e420343af4c6dc6bd7a6ca2e3ae4a98c0ca9fcaca9e3be809919471,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
dd4170567c3de25742ef8ade35bb25203e9dbbb1a06fa1f8b3253f8392ba6f49,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
3aa302c3fadd6725a2842807801452320008fa2ada356e9b015f04fc69329e80,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
81bf831aabf9b3db148060a9af150f0848db0ec4b7dfee25d5068c8d7e2ab82e,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
30e073ccbfc98eadca09e89935b73524a9a6d0111c04a7cdeb28f625ddce86b5,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
65f8669985e7105b8decfddba50fc47dfab8c0da76078e0b672b80310ffe5892,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
c5d01fbb8e530554b8eb24875695466f84a6b3e077f68c0707db7ae77cfaa68e,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
def649a6b0b5aa95c7891e35ab53d8ff1082f4b0676cd0f1d0e0f1af2c67fbb1,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
a2b8b8e45c362e80d54626bc0231a996b4f54e558ae83e5b10539a524df4788b,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
a776e8019ffec1ce0c5cfdfe111cfd8ab89bd54edade108308aaa2267c43b5d2,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
9149e333642298ff90ef1aa46935a598be26f651d70f538d6fa08a34e9c97135,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
d1e0aaa58adf2e73c836a0ebbcdbecb887537a92ed2cea2691697d8ce732bec0,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
a30122f1fe418d260d855cefd92d6dcaae3c2216775aa5e46f50e7674c3d5722,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
d6a85f60a80252fc2d2035dff4062d926e93d32a8f23d829a4020412695563b4,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
831b2f59be51787cbfd1afd42e9842a33e098679930239298713af82bd20fd16,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
425f3cf5907be5b2618375521798000ea5775f5437960e8f296a411e2d489235,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
b73565cc258c375bc57fcbaeeba699bf650a4ed431b322ebdd0ffee3b59f0232,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
284b35a638707c0a8afc0c9ca5b41e20f1bbaa97eabe21d3e57b022581387e25,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
6ce21aecbe4e8144e9bca387a994497723aab6a1efaa71ca07bfa2a31c8a002a,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
472cb357ac3f287c00d2cc793ec40238860f719328a7817e70f327e8208c2402,2019-03,Kent Police,Kent Police,,,No location,,,Offender given a drugs possession warning
ca33c33ad5b4b7ce2b8e409309b968ff1a2c08bbdf11b998abf013d353a9f7a7,2019-03,Kent Police,Kent Police,,,No location,,,Offender given a drugs possession warning
2d47cce663931ccbe394b25074df44c3f99a3b2b40477fa9e3f92d4835239449,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
b7cb11c9aeb7d30092117b15c4db6d9d4c47d0cc3f6ca717017d8ebf6603149f,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
ca8db487faf83fc9985169af422d8d7046c6851a4af6dde0e8b0233cdcf0ddf9,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
47c882578f7879f37b6df6e2a6bac6a2ff97910710287931db19e41d4016538f,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
5ff91d04c3fc6af72b14d25901f7bf48bd6467b64519cec95d45b35700f7a066,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4754cc60008687e7537ff7dda70d73b103463cbc25b6eb4b9b9aabff2138bb36,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
d720bd440910467858401f92baccf5257b609ceb247761ce01de74f39c2b2d51,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
caefb15562f6d3e1ae8eb6616a69cdc25968f1ac0fcf6829f83ec6b5c58cf6ad,2019-03,Kent Police,Kent Police,,,No location,,,Local resolution
697a5945de6f0e404eadfec815990b98345f88386ad09dd7d2dfdc7f03b68581,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
74f81362fc6c29dd0d09d6878463be37266ff960c8cbfcefe28628cfae247d0c,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
322cb9f7fdf2dbea8a3ac70b03b9ed35f65c7521447419bf76835f836f0f8e78,2019-03,Kent Police,Kent Police,,,No location,,,Suspect charged
736581df9e04ceb424af7ea6e8897dcb7b259119e6242e8898e5ce07889641d2,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
00f7df8eef44bd39c55010540f8a095a80496b52e7f3ed2b197b8df72ae82002,2019-03,Kent Police,Kent Police,0.494418,51.364230,On or near Prison,E01016128,Medway 024C,Suspect charged
c9d9755184cedbc27ec4f6559987f8de52874424e489901214753beb8431d292,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
288dfbc09b9cb77a66ef2a7a011b4336ed4ff8a08f7adfbc33e4880819c8dd51,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
77ea5c002ef40a9a6980d4486235a8ea067431eb18376f860b9c56c3028090dd,2019-03,Kent Police,Kent Police,,,No location,,,Suspect charged
e6d6f46594e377d013c27ecd57160165b7838fff90cc276f74190299a3b44fe3,2019-03,Kent Police,Kent Police,0.525727,51.383363,On or near Parking Area,E01016110,Medway 015D,Suspect charged
4b83d3401a236936f2cbb3c18d2de6ead481edc3540e440c247939d046dc1691,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
21b9b1b81020d93d91e743e706ee340cda63e1775c6b5b9a60059a5728b48193,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
6c53038bf3e1f9154acd0ffe95421aa8b3ada030aa549016191d981573c51fa8,2019-03,Kent Police,Kent Police,,,No location,,,Further investigation is not in the public interest
d784e0c53d7da09ae98701457427990f0c818da855fa77b3ad4d8c1fbf49e222,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
b05dac6232dbd040834bc3f8b7d00ffd18a95fe89e0d2c8f06e15a6c1c616d33,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
a2612709f1d91eec68616a4caf3f426aabd224453afdd178921c4569c8d2cdef,2019-03,Kent Police,Kent Police,0.216411,51.445552,On or near HYTHE STREET,E01024182,Dartford 003C,Unable to prosecute suspect
e1cfd25afb2b824d4378c8bd808e44d539f0833598f861565a90f149c27960bc,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
49a4474a0b4697d29ceb1cccacd7075f0c74c96dcffa91947cbfb9bb8d3b407c,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
07cc1faf5266f139139b4f50ccf17d2ac8b4b4e9aa9c8f3b76891bfa681a8dac,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
764c4f89944bccb2726f84eb2b1ec3520da8af763af4b7f653182bdd311eb3e4,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
bb50f8bce419ace6d205030384afbe575ee2a2a7d2bf4d50415599592cc21d30,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
8d45efacac091d936b731efe88f48040a094f353da254197fd8ac80b5bb574d1,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
0195af48df482956183bee57ed29e6fd2a1f964c40fc1434f3d18cb30eff028b,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
a49916f476ae2ccc6242213bb2eb0f4ef7cd6826eada55926f0ee40d1d5db7df,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
28f8d77d73abd9ed04bfa3aec164b6bd258b92e9b354ce3f2a5f316c4bd769c8,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
0627290f3b1ab380ed4a52dfbaec2eba395cffc36add0e96b46caae3b0f7a25d,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
00af31992b16ce7ef5015154f7cc0dd66c349d538b6f70864999ef976aac3819,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
9be53cabbd72bbe6e4f76c033490a2aa21415cafe15ae6e27ea829db8003ab79,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4da52ca5041c02b0ab4f40376a2def68f59aff64ae456974d6fe52fdc84fd9f3,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
f3c3f3f5215020566ffd7404290d03761907d62522ca898e8d9333be5b7523f2,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
b9e4e4fff0e3dac878253afdd7b5167baaffc654a33616b5749abae5a715cb0c,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
aeb022e9d44cffbf5c21ee79b2fb887de72c088cc7bfa8371858c76875b06e76,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
a9b820f4cfed660861725f93a4cb4592ad4747338c7bd00785ef74eac8fc7ac4,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
b0e03963d40eccbf37cdeae3ca47c6f67f8c67f75e07c9922086683280e7723e,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
b5fa6c09f74f877e3523c56256fcfbb1c0bbd8f0810c715b707c80026ff47b9b,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
4cc9dc7e8c331f84708cfd61936623e1f0fff6f9b14b5da6c98fbc56a41b85c7,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
6c4d486ba1f9e616280c43aea27fe229ef9cc8367a868b83442546857d8bd82d,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
d7b16b5987eb25f22476b0e413d25ea3478a5f1eaf501054b2bcb3c584784bfc,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
01436777941c3c23f0d0228b7c26c7a7d3a317c3c2cedb83c8a4ae527e9275bc,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
f63e7c7a958086f1e0500a4c07ee968eb0bccc85a2fc971be8016f408226ac33,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
0385c7a844de11e0b8c77954fca8c7e1ad11ac699331743aa9e06d475af15f2c,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
90aed9745fe618803b71897994bced03520706f733c78a94fda4a174d118104a,2019-03,Kent Police,Kent Police,0.527288,51.283302,On or near BOXLEY ROAD,E01024386,Maidstone 002E,Suspect charged
fce105bc98fb40a8a6445c5d65e95675ab90c13f7d379ab31e893ab12f85a308,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
55c7a982c0d40fef10d8dd2100cb1a84846f302e319d693d8121f5147f222cb4,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
812c3753ef01eba209325c46e05cf3f9febe01d1bb7c4c818c6ee5ca5cb1ea03,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
4681ae55bc6cbc27f31fb4aae5d2e3568da70c563d2ce9a4f81022745c9c0808,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
92449f84fa2212fe8ab781aeb17b5df16d2a39e1c04d11b9945b4a87725ddb14,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
82709522e00dc7766f47f9092648f41714573b757bd45ecad2dcbf3355f46d57,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
f73a13f1d757a7a973790be0aeb967e6c85b47faa0b6330de3c12d446a64b6b7,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
84bb4e926d376acbe21a9913c4e9ba8b0bbca4c08144a3f7a806b836a494fb17,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
e186b712a7f4f8711b2f4d57dd87fe2fda973a76a8c979359a345d7badd005ee,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
00e7f82173d9e9ad3646722440d97005d90bdca6f0be76488b4cabf99331cddd,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
2a98a3dedc5f2e675caab3db99fcb6b1de08a77fdba865686710fab592062f67,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
6bf41691e94b84f384052b4e99ce7c90ee7aa6befc8c04559ac2d6b4e396e38b,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
13a43a9a815207dede6b0df1bb0a4a1ac83f42a4122539876c5fedb75c1c0966,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
ba4a8374fe4a53600449c41d3dba6df1eeedf8d5ff80fb2813412440c442e1ca,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
af7a5129951ca69fb2968706098909182c8b878c4e89222cf3a8776c1f707bf2,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
26cbffcf8b3c34b20163a6626c089bc80d04f3583b5ecc9d24f0e68dc7c3aaa1,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
5e66c22bcbc24473f532747fa3c936ac8633648311de916c8d4c5d4ea41bfa98,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
cefbded18a42f53f4bd7bdee0176784db5b236c1c6e330542887bef8b0787c92,2019-03,Kent Police,Kent Police,,,No location,,,Action to be taken by another organisation
c61015e2be819a316c54d13386764eeabc652c2f14ba29ad2580f56bd31679f3,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
2fd13a7cd7d364ef14aa27dfe0f2a4646c489525dc1f705cae65a24355d3da9f,2019-03,Kent Police,Kent Police,1.421086,51.332685,On or near ALBION HILL,E01024667,Thanet 016D,Investigation complete; no suspect identified
d325b59067f1d345efba2ed6070c6860575e6176db80923c8e679a71bfb861ac,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
d1dfb6957cb55a268f26d1cb5de5276ab19d31e14278127accac8a667f1b9b80,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
f43482e01c2fdd615c379dc225099ff74f66c3f68ec1849645fbfa40055d4c00,2019-03,Kent Police,Kent Police,,,No location,,,Unable to prosecute suspect
c684477cb14ce24cc6991c9fb06a13194aac33b5899a1674ecbe385786eeebe8,2019-03,Kent Police,Kent Police,0.518877,51.382674,On or near Nightclub,E01016110,Medway 015D,Unable to prosecute suspect
cf2e594058873ece7ed0bf0cd6b4d0c7518b7026621e7055ae434df8c4c8ff96,2019-03,Kent Police,Kent Police,0.510608,51.375234,On or near CITY WAY,E01016113,Medway 017A,Unable to prosecute suspect
177d79cb82114b4283f3c191695d0969a069681a18e9ba610b908ec6331cd188,2019-03,Kent Police,Kent Police,1.422545,51.336277,On or near ALMA PLACE,E01024667,Thanet 016D,Investigation complete; no suspect identified
e12d1cafdf55eff84ec55a93666b4feedddc88ecba68c5b9add2f7e3b865441d,2019-03,Kent Police,Kent Police,1.422545,51.336277,On or near ALMA PLACE,E01024667,Thanet 016D,Investigation complete; no suspect identified
62a0b0bc320b103eead4b214c1c763aade2b3d858cece5cf258e66c06a96389c,2019-03,Kent Police,Kent Police,1.422545,51.336277,On or near ALMA PLACE,E01024667,Thanet 016D,Suspect charged
b7866da5ce4ac57a1fb25e460656d8e6de8440368f39af60b0a40318de0f6341,2019-03,Kent Police,Kent Police,1.133913,51.088226,On or near TOLSFORD CLOSE,E01024494,Shepway 005C,Unable to prosecute suspect
fd6243c5989a968d8551c20fa5011220eecf4f25ecbc96da50e5109f66191795,2019-03,Kent Police,Kent Police,1.185345,51.082634,On or near HARBOUR WAY,E01024504,Shepway 014A,Investigation complete; no suspect identified
66ffbdf27dc5499601f2a4934bbf2c2f151f2809b00f415a1dd25d9577529058,2019-03,Kent Police,Kent Police,1.081993,51.278569,On or near LONG MARKET,E01032807,Canterbury 020F,Investigation complete; no suspect identified
24da588eb74e5b25b092efda7cbf0fd65ae9e60fc717960f0154b4a19c898097,2019-03,Kent Police,Kent Police,1.133913,51.088226,On or near TOLSFORD CLOSE,E01024494,Shepway 005C,Unable to prosecute suspect
f7b05c9551f97e34926d1f093504584ebf3f7d0d0039a9d54212b6db41f0b066,2019-03,Kent Police,Kent Police,0.543325,51.388657,On or near BRITTON STREET,E01016031,Medway 012A,Unable to prosecute suspect
0fa6794014fca027d280eb5f75fa78acf32700739b8ad11f86f8d5cd9a6f8a0c,2019-03,Kent Police,Kent Police,1.032511,51.360291,On or near WESTMEADS ROAD,E01024071,Canterbury 007D,Unable to prosecute suspect
fa9d1a2471b9d0604fb6b9aba7985d0d46486487a05d4e372af24b80fcec2a79,2019-03,Kent Police,Kent Police,0.169684,51.397909,On or near RUXTON CLOSE,E01024477,Sevenoaks 002B,Investigation complete; no suspect identified
f13fb0ae4c9d5999a72a4fad6f1f9c04a9547cd2e5bf2d64332bf0ae0fb5870e,2019-03,Kent Police,Kent Police,0.529647,51.392416,On or near MIDDLE STREET,E01032798,Medway 007E,Unable to prosecute suspect
4b82329ab7d0f3cee94465c280b83c2266c61319f29425e6ad9bf5f82b4e8928,2019-03,Kent Police,Kent Police,0.780294,51.439187,On or near SEAGER ROAD,E01024610,Swale 001B,Unable to prosecute suspect
493383088494b4c2334cf241570563b4643a5d2a0f60b61228f6388d357a6539,2019-03,Kent Police,Kent Police,0.236171,51.439673,On or near PILGRIMS WAY,E01024136,Dartford 008B,Investigation complete; no suspect identified
4225ac648e85e62a0a4207e55cfb28159ea69f81acef1edc9d73593e33214469,2019-03,Kent Police,Kent Police,0.690378,51.081563,On or near HENLEY MEADOWS,E01024011,Ashford 013C,Unable to prosecute suspect
8f6ff9aab7c320440d33c3423eced73e2ae6169a75241eb3669c645cf1cb87f6,2019-03,Kent Police,Kent Police,0.351327,51.436781,On or near DOVER ROAD EAST,E01024282,Gravesham 004C,Unable to prosecute suspect
147df91d47807d30c14683e6eac1a20a83c7eee8e846f3bd1ca59419d87de299,2019-03,Kent Police,Kent Police,0.871507,51.150601,On or near Parking Area,E01024027,Ashford 005D,Unable to prosecute suspect
47a4f11ec8e2b8b35b87b884fddc0f47654bcac471c6b1b7b55ec67110a185f5,2019-03,Kent Police,Kent Police,0.308523,51.441112,On or near MUNFORD DRIVE,E01024176,Dartford 004B,Investigation complete; no suspect identified
309a8bd8aa6e86b34e3d1d27ac4f63f7ca9d6164bbc781326021749c82656e70,2019-03,Kent Police,Kent Police,0.230862,51.447670,On or near ST VINCENTS ROAD,E01024156,Dartford 005A,Investigation complete; no suspect identified
ef695cd46b44f00fe158d26698227f4ed0ee3ef647eefa99621f6988e3ab607e,2019-03,Kent Police,Kent Police,0.321432,51.142582,On or near Parking Area,E01024828,Tunbridge Wells 004E,Unable to prosecute suspect
9bb8958aac2b6923c77dbc0e567332fe6713d6546591a2ad453f7d2bf089fec2,2019-03,Kent Police,Kent Police,1.069989,51.271050,On or near ELHAM ROAD,E01024130,Canterbury 019C,Unable to prosecute suspect
ad7468623078e104bd89593d297d859244189028b9b5b0db9ee4aab34053f27a,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
d15e2bb252476051f26075c5a99fc12d90f5503561cb604dbbb0f5a803c8fc0f,2019-03,Kent Police,Kent Police,1.069989,51.271050,On or near ELHAM ROAD,E01024130,Canterbury 019C,Unable to prosecute suspect
ac8f92817ccabee3498b9e3fdbc3e6c025ba89504ebf5d183ec14386bbdcf03b,2019-03,Kent Police,Kent Police,1.134155,51.072586,On or near WELLINGTON PLACE,E01024519,Shepway 006G,Unable to prosecute suspect
e6ec448da5ae5e700cebe0edfceda75f3c683afcf648bdbdc0748132b4572f28,2019-03,Kent Police,Kent Police,1.134155,51.072586,On or near WELLINGTON PLACE,E01024519,Shepway 006G,Unable to prosecute suspect
1237af1e3c1c73c828263d49e70ee190c891621463d9970b3e0cb8182f0f36d6,2019-03,Kent Police,Kent Police,0.510621,51.275099,On or near KINGSDOWN CLOSE,E01024340,Maidstone 006B,Investigation complete; no suspect identified
b6a6d4598b182ce8a8e1bff83dc539004cbc017ebf26619ecc13b319df20d756,2019-03,Kent Police,Kent Police,0.380780,51.441177,On or near BRUNSWICK WALK,E01024296,Gravesham 003E,Investigation complete; no suspect identified
d4e9f682a93520283220b1195efbb402357d293683e113943fff8fdc3a369713,2019-03,Kent Police,Kent Police,0.748780,51.339954,On or near SHORTLANDS ROAD,E01024599,Swale 010D,Investigation complete; no suspect identified
962f697ff9db4ecff081d241e0484d7ae77d150e41cf91d08f1db56acf2c543e,2019-03,Kent Police,Kent Police,0.406067,51.228775,On or near STATION ROAD,E01024377,Maidstone 014C,Investigation complete; no suspect identified
a48fa583f4ace747a541e00a496cae2ec42220221d1885c29345ed1f7252f44e,2019-03,Kent Police,Kent Police,,,No location,,,Investigation complete; no suspect identified
6f463d8500409c003c15b95fb9a8914355b60b002e772e4a7f66a130be4ec1fa,2019-03,Kent Police,Kent Police,0.387696,51.397743,On or near Park/Open Space,E01024302,Gravesham 013D,Investigation complete; no suspect identified
98a509a2da5fbb24b32be50d6a6be732c571c231ebe591eeb7db47eb04a2a3c1,2019-03,Kent Police,Kent Police,0.230485,51.134802,On or near Parking Area,E01024830,Tunbridge Wells 010C,Investigation complete; no suspect identified
8dae425a395631025322fd2408610846d9f9226c0d9b6f47b156a27c6979c688,2019-03,Kent Police,Kent Police,0.281989,51.429590,On or near BEAN LANE,E01024134,Dartford 012B,Unable to prosecute suspect
30ac904c1b145fb2d45acae9f268c69e4cc40934a287efe722441af61f35c523,2019-03,Kent Police,Kent Police,0.519062,51.275025,On or near Shopping Area,E01033090,Maidstone 004F,Investigation complete; no suspect identified
7b5bf4154b48753c7b30176aa75a53afdd807cf02b4a801dc5cb6f4cd92aa437,2019-03,Kent Police,Kent Police,0.457331,51.253737,On or near CHURCH LANE,E01024346,Maidstone 014B,Investigation complete; no suspect identified
e138d25341496adaa7287abebea452708c69b7d62477650cc980f46fbbd62b8b,2019-03,Kent Police,Kent Police,0.889298,51.313149,On or near VICTORIA PLACE,E01024553,Swale 015C,Further investigation is not in the public interest
